Function Name,Total Self (ms),Avg Self (ms),Call Count,Top Location,Top Self (ms)
Identifier: IsFixedAwareUser,0.927,0.464,2,../../../packages/features/ee/round-robin/roundRobinReassignment.ts:544:10,0.624
buildResultPayload,0.926,0.309,3,../../../packages/features/handleMarkNoShow.ts:101:28,0.771
connectAndJoin,0.921,0.921,1,../../../packages/trpc/server/routers/loggedInViewer/_router.tsx:428:11,0.921
jsonLogicToPrisma,0.915,0.305,3,../../../packages/app-store/routing-forms/trpc/report.handler.ts:39:6,0.658
getExchangeService,0.913,0.304,3,../../../packages/app-store/exchange2016calendar/lib/CalendarService.ts:211:27,0.462
getEventTypeWorkflows,0.910,0.303,3,../../../packages/trpc/server/routers/viewer/workflows/getAllActiveWorkflows.handler.ts:19:26,0.632
Identifier: { isFixed: boolean; creat,0.894,0.894,1,../../../packages/trpc/server/routers/viewer/slots/util.ts:352:8,0.894
Identifier: any,0.894,0.149,6,../../../packages/features/bookings/lib/handleNewBooking.ts:1654:76,0.370
Identifier: { calEventUserFieldsRespo,0.894,0.447,2,../../../packages/features/bookings/lib/handleNewBooking.ts:544:22,0.719
getById,0.893,0.447,2,../../../packages/trpc/server/routers/viewer/workflows/get.handler.ts:17:25,0.860
apiKeyStrategy,0.892,0.446,2,src/modules/auth/strategies/api-auth/api-auth.strategy.ts:124:16,0.743
"Identifier: ""google_calendar""",0.889,0.296,3,../../../packages/platform/constants/apps.ts:30:36,0.690
findManyForUsers,0.886,0.295,3,../../../packages/lib/server/repository/user.ts:434:27,0.641
Identifier: { bookingFields: { name: ,0.885,0.295,3,../../../packages/features/bookings/lib/handleNewBooking.ts:967:8,0.564
"Identifier: ({ days, containerNavRef ",0.884,0.442,2,../../../packages/features/calendars/weeklyview/components/Calendar.tsx:68:13,0.822
getTeamWithoutMembers,0.883,0.441,2,../../../packages/trpc/server/routers/viewer/teams/get.handler.ts:29:21,0.793
getUserTopBanners,0.875,0.875,1,../../../packages/trpc/server/routers/loggedInViewer/_router.tsx:352:11,0.875
getRecordingsOfCalVideoByRoomName,0.861,0.287,3,../../../packages/trpc/server/routers/loggedInViewer/getCalVideoRecordings.handler.ts:19:22,0.477
handleSubmit,0.857,0.857,1,../../../packages/platform/atoms/availability/AvailabilitySettings.tsx:550:14,0.857
bookingSuccessRedirect,0.855,0.855,1,../../../packages/features/bookings/Booker/components/hooks/useBookings.ts:269:9,0.855
add,0.853,0.171,5,../../../packages/dayjs/plugins/business-days-plugin.ts:102:19,0.475
Identifier: (SAMLSSORecord | OIDCSSOR,0.839,0.210,4,../../../packages/features/ee/sso/lib/sso.ts:90:12,0.501
inviteMemberByToken,0.838,0.838,1,../../../packages/trpc/server/routers/viewer/teams/inviteMemberByToken.handler.ts:16:9,0.838
getSelectedCalendarsFromUser,0.837,0.837,1,../../../packages/lib/getConnectedDestinationCalendars.ts:199:11,0.837
runMainAttributeLogic,0.827,0.414,2,../../../packages/lib/raqb/findTeamMembersMatchingAttributeLogic.ts:379:12,0.763
Identifier: { id: number; locations: ,0.826,0.826,1,../../../packages/features/credentials/handleDeleteCredential.ts:99:9,0.826
getOrganizerStart,0.825,0.275,3,../../../packages/emails/templates/broken-integration-email.ts:85:11,0.482
Identifier: RecurringBookingCreateBod,0.825,0.825,1,../../../packages/features/bookings/lib/handleNewRecurringBooking.ts:76:29,0.825
getUsersFromGWorkspace,0.821,0.821,1,../../../packages/trpc/server/routers/viewer/googleWorkspace/_router.tsx:41:11,0.821
Identifier: (props: PropsWithChildren,0.817,0.817,1,../../../packages/ui/components/dialog/ConfirmationDialogContent.tsx:26:7,0.817
Identifier: { client_id: string; secr,0.814,0.407,2,../../../packages/app-store/paypal/lib/updateAppCredentials.validator.ts:41:15,0.571
generateCheckoutSession,0.811,0.406,2,../../../packages/trpc/server/routers/viewer/teams/create.handler.ts:80:34,0.735
createPipedriveEvent,0.810,0.405,2,../../../packages/app-store/pipedrive-crm/lib/CrmService.ts:181:38,0.808
"Identifier: { color: ""#292929"" | ""#FF",0.808,0.808,1,../../../packages/emails/src/components/CallToAction.tsx:53:10,0.808
getOwnerFromUsersArray,0.807,0.202,4,../../../packages/features/eventtypes/lib/getPublicEvent.ts:585:15,0.425
Identifier: typeof ReplexicaEngine,0.807,0.807,1,../../../packages/lib/server/service/replexica.ts:8:26,0.807
Identifier: typeof Authenticator,0.806,0.806,1,../../../packages/lib/totp.ts:21:24,0.806
getRoutesAndFieldsForDuplication,0.804,0.402,2,../../../packages/app-store/routing-forms/trpc/formMutation.handler.ts:75:40,0.715
getEventTypeIdsFromTeamIdsFilter,0.803,0.803,1,../../../packages/trpc/server/routers/viewer/bookings/get.handler.ts:175:26,0.803
outOfOfficeEntriesList,0.795,0.795,1,../../../packages/trpc/server/routers/loggedInViewer/_router.tsx:458:11,0.795
Identifier: { defaultOperator: string,0.793,0.793,1,../../../packages/app-store/routing-forms/components/react-awesome-query-builder/config/BasicConfig.ts:279:21,0.793
Identifier: any[],0.789,0.395,2,../../../packages/features/bookings/lib/handleConfirmation.ts:96:7,0.682
Identifier: PromiseSettledResult<({ t,0.789,0.197,4,../../../packages/trpc/server/routers/loggedInViewer/getUserTopBanners.handler.ts:59:23,0.292
ssoTenantProduct,0.789,0.789,1,../../../packages/trpc/server/routers/publicViewer/samlTenantProduct.handler.ts:17:9,0.789
user,0.789,0.394,2,../../../packages/trpc/server/routers/viewer/availability/_router.tsx:43:11,0.461
Identifier: QueryResult<Record>,0.788,0.088,9,../../../packages/app-store/salesforce/lib/CrmService.ts:1248:9,0.187
validate,0.786,0.196,4,../../../packages/embeds/embed-core/src/embed.ts:784:13,0.313
findManyForUser,0.784,0.131,6,../../../packages/lib/server/repository/user.ts:333:12,0.464
Identifier: UseTRPCQueryResult<{ book,0.774,0.387,2,../../../packages/features/bookings/Booker/utils/event.ts:42:10,0.433
getAggregatedAvailabilityNew,0.773,0.258,3,../../../packages/trpc/server/routers/viewer/slots/util.ts:460:26,0.407
workflowOrder,0.772,0.772,1,../../../packages/trpc/server/routers/loggedInViewer/_router.tsx:259:11,0.772
"Identifier: ""settings""",0.771,0.771,1,../../../packages/app-store/_components/AppCard.tsx:144:26,0.771
Identifier: { organizationId: null; o,0.763,0.763,1,../../../packages/trpc/server/routers/loggedInViewer/me.handler.ts:131:8,0.763
repeat,0.763,0.763,1,../../../packages/lib/hooks/useNotifications.tsx:156:27,0.763
getUsersWithHighestPriority,0.762,0.762,1,../../../packages/lib/server/getLuckyUser.ts:514:31,0.762
$hasEditPermissionForUser,0.760,0.760,1,../../../packages/trpc/server/routers/viewer/teams/hasEditPermissionForUser.handler.ts:15:9,0.760
isBefore,0.758,0.108,7,../../../packages/trpc/server/routers/viewer/slots/util.ts:358:6,0.252
bulkUpdateEventsToDefaultLocation,0.755,0.755,1,../../../packages/trpc/server/routers/viewer/eventTypes/bulkUpdateToDefaultLocation.handler.ts:16:9,0.755
getCloseComCustomActivityTypeFieldsIds,0.755,0.252,3,../../../packages/lib/CloseComeUtils.ts:66:47,0.681
customPrisma,0.753,0.251,3,../../../packages/prisma/index.ts:72:4,0.482
"Identifier: ""booking"" | ""selecting_da",0.748,0.748,1,../../../packages/features/bookings/Booker/Booker.tsx:474:10,0.748
defaultResponder,0.748,0.187,4,../../../packages/app-store/sendgrid/api/_getAdd.ts:14:15,0.309
Identifier: { id: number; name: strin,0.743,0.743,1,../../../packages/features/ee/round-robin/roundRobinReassignment.ts:541:9,0.743
validateLayout,0.741,0.123,6,../../../packages/features/bookings/Booker/components/hooks/useBookerLayout.ts:26:50,0.301
isQueryValueARuleGroup,0.737,0.369,2,../../../packages/lib/raqb/findTeamMembersMatchingAttributeLogic.ts:72:8,0.701
"Identifier: readonly [1, 2, 4, 8, 16,",0.735,0.735,1,../../../packages/platform/constants/permissions.ts:12:13,0.735
getSafeRedirectUrl,0.735,0.105,7,../../../packages/app-store/googlecalendar/api/callback.ts:126:24,0.158
getRoutingFormPaginatedResponsesForDownload,0.734,0.734,1,../../../packages/features/insights/server/trpc-router.ts:1615:19,0.734
isAuthorizedToAddActiveOnIds,0.733,0.183,4,../../../packages/trpc/server/routers/viewer/workflows/update.handler.ts:228:39,0.550
getEventTypesFromDB,0.731,0.244,3,../../../packages/features/ee/round-robin/roundRobinReassignment.ts:80:47,0.357
Identifier: GroupedAttribute[],0.728,0.728,1,../../../packages/trpc/server/routers/viewer/attributes/getByUserId.handler.ts:109:9,0.728
Identifier: { title: string; id: numb,0.725,0.362,2,../../../packages/trpc/server/routers/viewer/slots/util.ts:862:14,0.401
Identifier: AnimationScope<any>,0.724,0.724,1,../../../packages/features/bookings/Booker/config.ts:216:9,0.724
renderToStaticMarkup,0.723,0.145,5,../../../packages/emails/src/renderEmail.ts:9:11,0.508
nullable,0.723,0.145,5,../../../packages/prisma/zod-utils.ts:124:39,0.378
Identifier: { [x: string]: unknown; k,0.722,0.722,1,../../../packages/lib/totp.ts:21:43,0.722
ceil,0.721,0.721,1,../../../packages/ui/components/pagination/Pagination.tsx:22:26,0.721
Identifier: { user: { name: string | ,0.714,0.714,1,../../../packages/trpc/server/routers/viewer/payments/chargeCard.handler.ts:49:25,0.714
Identifier: string[],0.712,0.237,3,../../../packages/features/bookings/Booker/Booker.tsx:113:20,0.337
handleSendingSMS,0.711,0.711,1,../../../packages/sms/sms-manager.ts:87:11,0.711
Identifier: { length: number; slug: s,0.709,0.709,1,../../../packages/features/bookings/lib/handleNewBooking/getEventTypesFromDB.ts:179:8,0.709
Identifier: ForwardRefExoticComponent,0.708,0.708,1,../../../packages/features/ee/workflows/components/TimeTimeUnitInput.tsx:37:7,0.708
Identifier: UseTRPCMutationResult<voi,0.707,0.236,3,../../../packages/platform/atoms/destination-calendar/wrappers/DestinationCalendarSettingsWebWrapper.tsx:27:19,0.562
requestInvoice,0.699,0.175,4,../../../packages/app-store/alby/lib/PaymentService.ts:51:28,0.449
getFailedBookingsByRoutingFormGroup,0.696,0.696,1,../../../packages/features/insights/server/trpc-router.ts:1657:19,0.696
Identifier: { user: { name: string | ,0.685,0.685,1,../../../packages/trpc/server/routers/viewer/availability/team/listTeamAvailability.handler.ts:84:9,0.685
Identifier: ({ data }: TeamsUpgradeBa,0.683,0.683,1,../../../packages/features/shell/banners/LayoutBanner.tsx:42:57,0.683
text,0.679,0.113,6,../../../packages/lib/errors.ts:64:73,0.251
shouldVerifyEmail,0.679,0.339,2,../../../packages/trpc/server/routers/loggedInViewer/_router.tsx:415:11,0.620
useLocalSet,0.674,0.674,1,../../../packages/features/bookings/Booker/components/hooks/useOverlayCalendar.ts:18:8,0.674
createClient,0.663,0.663,1,../../../packages/ui/components/mocks/trpc.tsx:13:37,0.663
Identifier: UseTRPCMutationResult<{ u,0.662,0.331,2,../../../packages/features/ee/teams/components/CreateANewTeamForm.tsx:71:16,0.462
useShouldLockIndicator,0.660,0.330,2,../../../packages/features/ee/managed-event-types/hooks/useLockedFieldsManager.tsx:173:11,0.590
"Identifier: Pick<BookerEvent, ""profil",0.652,0.163,4,../../../packages/features/bookings/Booker/components/hooks/useBookerLayout.ts:34:24,0.233
Identifier: { name: string; slug: str,0.649,0.325,2,../../../packages/lib/server/repository/organization.ts:310:17,0.422
hubspotAuth,0.649,0.649,1,../../../packages/app-store/hubspot/lib/CrmService.ts:41:16,0.649
Identifier: BookingWhereInput,0.645,0.645,1,../../../packages/features/webhooks/lib/scheduleTrigger.ts:379:8,0.645
Identifier: ({ title }: { title?: str,0.644,0.644,1,../../../packages/emails/src/components/V2BaseEmailHtml.tsx:26:11,0.644
Identifier: { isFixed: boolean; creat,0.644,0.644,1,../../../packages/trpc/server/routers/viewer/slots/util.ts:356:29,0.644
Identifier: InputJsonValue | Nullable,0.643,0.322,2,../../../packages/lib/server/repository/eventType.ts:111:11,0.621
"StringLiteral: ""1973""",0.642,0.642,1,../../../node_modules/tzdata/timezone-data.json:1:119730,0.642
findCurrentOrg,0.641,0.160,4,../../../packages/trpc/server/routers/viewer/organizations/list.handler.ts:18:15,0.379
connectedCalendars,0.639,0.639,1,../../../packages/trpc/server/routers/loggedInViewer/_router.tsx:120:11,0.639
setMinutes,0.636,0.636,1,../../../packages/features/schedules/components/Schedule.tsx:375:19,0.636
Array,0.634,0.634,1,../../../packages/lib/weekday.ts:5:9,0.634
ThisKeyword: this,0.633,0.317,2,../../../packages/app-store/alby/lib/PaymentService.ts:49:53,0.499
strict,0.632,0.316,2,../../../node_modules/@calcom/trpc/server/routers/viewer/eventTypes/types.ts:78:13,0.319
Identifier: ComponentType<T>,0.628,0.628,1,../../../packages/features/ee/common/components/LicenseRequired.tsx:76:9,0.628
Identifier: { hosts: ({ user: { email,0.626,0.313,2,../../../node_modules/@calcom/trpc/server/routers/viewer/slots/util.ts:437:22,0.415
Identifier: number[],0.626,0.313,2,../../../packages/trpc/server/routers/loggedInViewer/appCredentialsByType.handler.ts:36:9,0.408
httpBatchLink,0.625,0.312,2,../../../packages/trpc/react/trpc.ts:93:53,0.498
Identifier: { organizerUser: { id: nu,0.622,0.311,2,../../../packages/features/bookings/lib/handleNewBooking.ts:1301:27,0.426
alertStyles,0.621,0.311,2,../../../packages/ui/components/alert/Alert.tsx:38:51,0.411
"StringLiteral: ""dirName""",0.616,0.616,1,../../../packages/app-store/getNormalizedAppMetadata.ts:13:18,0.616
Identifier: { safeDescription: string,0.614,0.614,1,../../../packages/lib/event-types/getEventTypesByViewer.ts:163:23,0.614
jackson,0.612,0.306,2,../../../packages/features/ee/sso/lib/sso.ts:26:41,0.505
isApiKey,0.612,0.612,1,src/modules/auth/strategies/api-auth/api-auth.strategy.ts:123:19,0.612
"Identifier: Record<string, Record<str",0.612,0.612,1,../../../packages/features/insights/server/routing-events.ts:613:11,0.612
Identifier: { name: string; id: numbe,0.609,0.305,2,../../../packages/trpc/server/routers/viewer/organizations/getFacetedValues.handler.ts:47:9,0.400
sendSMS,0.608,0.203,3,../../../packages/features/ee/workflows/lib/reminders/smsReminderManager.ts:209:14,0.396
Identifier: { data: JsonValue; id: nu,0.608,0.152,4,../../../packages/app-store/hitpay/lib/PaymentService.ts:118:13,0.186
Identifier: typeof VitalClient,0.608,0.608,1,../../../packages/app-store/vital/lib/client.ts:26:16,0.608
Identifier: string | number | true | ,0.608,0.152,4,../../../packages/ui/components/form/switch/Switch.tsx:54:46,0.239
usePlatformMe,0.604,0.604,1,../../web/components/settings/platform/hooks/useGetUserAttributes.ts:5:36,0.604
Identifier: Promise<unknown>[],0.603,0.603,1,../../../packages/features/bookings/lib/handleCancelBooking.ts:578:8,0.603
deletePayment,0.601,0.601,1,../../../packages/features/credentials/handleDeleteCredential.ts:281:22,0.601
IsNumber,0.600,0.120,5,../../../packages/platform/types/bookings/2024-08-13/inputs/get-bookings.input.ts:84:16,0.201
getChildEventTypesForManagedEventType,0.598,0.299,2,src/modules/organizations/services/event-types/input.service.ts:87:27,0.488
sign,0.597,0.597,1,src/modules/jwt/jwt.service.ts:9:10,0.597
pushState,0.597,0.299,2,../../../packages/features/bookings/Booker/utils/query-param.ts:35:11,0.331
"Identifier: UseFormReturn<FormValues,",0.596,0.298,2,../../../packages/features/eventtypes/components/tabs/setup/EventSetupTab.tsx:346:24,0.509
getRoutingFormPaginatedResponses,0.591,0.591,1,../../../packages/features/insights/server/trpc-router.ts:1597:19,0.591
getResponseEventType,0.588,0.588,1,src/modules/organizations/services/event-types/output.service.ts:87:10,0.588
Identifier: { parentId: number | null,0.587,0.196,3,../../../packages/features/webhooks/lib/getWebhooks.ts:34:35,0.353
removeAttribute,0.586,0.195,3,../../../packages/trpc/server/routers/viewer/attributes/attributeUtils.ts:78:12,0.402
Identifier: GlobalCalWithNs,0.584,0.195,3,../../../packages/embeds/embed-core/src/embed.ts:1045:4,0.290
availabilityAsString,0.584,0.292,2,../../../packages/features/schedules/components/ScheduleListItem.tsx:63:39,0.532
Identifier: { requestedSlug?: string ,0.577,0.192,3,../../../packages/lib/server/repository/teamUtils.ts:6:24,0.239
Identifier: { id: number; username: s,0.574,0.287,2,../../../packages/features/auth/lib/oAuthAuthorization.ts:36:17,0.401
findManyByOrgSlugOrRequestedSlug,0.574,0.574,1,../../../packages/lib/server/repository/user.ts:197:16,0.574
Identifier: EventResult<NewCalendarEv,0.573,0.573,1,../../../packages/core/EventManager.ts:182:10,0.573
formatDate,0.572,0.286,2,../../../packages/app-store/routing-forms/trpc/report.handler.ts:141:48,0.337
Controller,0.567,0.189,3,src/modules/slots/slots-2024-04-15/controllers/slots.controller.ts:20:2,0.241
uuid,0.567,0.283,2,../../../packages/trpc/server/routers/viewer/slots/reserveSlot.handler.ts:23:14,0.434
Identifier: { alby: () => Promise<typ,0.566,0.283,2,../../../packages/app-store/_utils/getCrm.ts:18:25,0.396
Identifier: { uid: boolean; responses,0.566,0.566,1,../../../packages/trpc/server/routers/viewer/bookings/get.handler.ts:68:8,0.566
getAttributesForTeam,0.566,0.566,1,../../../packages/app-store/routing-forms/trpc/getAttributesForTeam.handler.ts:31:9,0.566
gotoState,0.566,0.283,2,../../../packages/features/embed/Embed.tsx:214:29,0.542
Identifier: ({ accepted: boolean; mem,0.566,0.283,2,../../../packages/trpc/server/routers/viewer/teams/legacyListMembers.handler.ts:124:9,0.403
log,0.565,0.565,1,../../../packages/ui/components/scrollable/ScrollableArea.tsx:8:23,0.565
clone,0.565,0.565,1,../../../packages/dayjs/plugins/business-days-plugin.ts:96:41,0.565
isSeatedRescheduleInput,0.564,0.188,3,../../../packages/platform/types/bookings/2024-08-13/inputs/reschedule-booking-input.pipe.ts:32:9,0.306
setIsBookingCustomizationOpen,0.564,0.564,1,../../../packages/features/embed/Embed.tsx:1108:29,0.564
obtainWhereConditional,0.561,0.561,1,../../../packages/features/insights/server/events.ts:377:22,0.561
"Identifier: Record<string, { isBookab",0.558,0.139,4,../../../packages/lib/isOutOfBounds.tsx:169:23,0.189
Identifier: { user: UserWithSelectedC,0.554,0.277,2,../../../packages/features/ee/round-robin/roundRobinManualReassignment.ts:116:18,0.473
buildBaseWhereCondition,0.554,0.277,2,../../../packages/features/insights/server/trpc-router.ts:767:47,0.330
integrations,0.554,0.554,1,../../../packages/trpc/server/routers/loggedInViewer/_router.tsx:150:11,0.554
useEventTypeById,0.553,0.553,1,../../../packages/features/bookings/Booker/components/BookEventForm/BookFormAsModal.tsx:28:8,0.553
Identifier: { id: number; eventType: ,0.552,0.552,1,../../../packages/features/bookings/lib/get-booking.ts:181:7,0.552
"Identifier: { ""/*"": string; name: str",0.552,0.552,1,../../../packages/app-store/bookerApps.metadata.generated.ts:51:32,0.552
getFilteredList,0.545,0.273,2,../../../packages/trpc/server/routers/viewer/workflows/filteredList.handler.tsx:59:15,0.463
Identifier: { primary?: boolean | und,0.544,0.544,1,../../../packages/lib/getConnectedDestinationCalendars.ts:308:9,0.544
getConnectedApps,0.544,0.544,1,../../../packages/trpc/server/routers/loggedInViewer/integrations.handler.ts:34:9,0.544
isValidPhoneNumber,0.543,0.271,2,../../../packages/features/bookings/lib/getBookingResponsesSchema.ts:148:21,0.337
Identifier: { metadata: { smartContra,0.541,0.541,1,../../../packages/features/eventtypes/lib/getPublicEvent.ts:273:10,0.541
hasNodes,0.540,0.270,2,../../../packages/ui/components/editor/plugins/AddVariablesPlugin.tsx:54:10,0.403
createChat,0.538,0.538,1,../../../packages/features/mintlify-chat/util.ts:76:28,0.538
Identifier: T[],0.537,0.537,1,../../../packages/lib/server/getLuckyUser.ts:84:24,0.537
getPublicEventSelect,0.534,0.534,1,../../../packages/features/eventtypes/lib/getPublicEvent.ts:355:12,0.534
getByTypeAndUserId,0.531,0.177,3,src/ee/calendars/services/gcal.service.ts:87:28,0.339
toHex,0.531,0.177,3,../../../packages/lib/getBrandColours.tsx:64:14,0.335
Identifier: UseTRPCQueryResult<{ conn,0.526,0.175,3,../../../packages/platform/atoms/selected-calendars/wrappers/SelectedCalendarsSettingsWebWrapper.tsx:172:10,0.268
DocsProperty,0.526,0.131,4,../../../packages/platform/types/event-types/event-types_2024_06_14/inputs/booking-fields.input.ts:28:4,0.213
checkPremiumUsername,0.525,0.525,1,../../../packages/app-store/stripepayment/api/subscription.ts:55:10,0.525
setInterval,0.524,0.524,1,../../../packages/features/bookings/Booker/components/hooks/useSlots.ts:61:21,0.524
getUserStats,0.523,0.105,5,../../../packages/trpc/server/routers/loggedInViewer/myStats.handler.ts:16:73,0.164
createSchedule,0.522,0.261,2,src/ee/schedules/schedules_2024_06_11/services/schedules.service.ts:36:28,0.438
useTranslation,0.520,0.520,1,../../../packages/app-store/_components/AppCard.tsx:40:8,0.520
outOfOfficeReasonList,0.519,0.519,1,../../../packages/trpc/server/routers/loggedInViewer/_router.tsx:514:11,0.519
updateAttendees,0.517,0.172,3,../../../packages/features/handleMarkNoShow.ts:18:27,0.217
handleAiChat,0.515,0.129,4,../../../packages/features/mintlify-chat/MintlifyChat.tsx:48:38,0.264
handleAppInstall,0.515,0.257,2,../../../packages/ui/components/apps/AppCard.tsx:141:25,0.388
checkIfBookerEmailIsBlocked,0.515,0.172,3,../../../packages/features/bookings/lib/handleNewBooking.ts:412:8,0.323
getTeamIdFromEventType,0.513,0.256,2,../../../packages/trpc/server/routers/viewer/workflows/util.ts:762:23,0.489
updateEvent,0.507,0.253,2,../../../packages/core/EventManager.ts:883:35,0.390
deleteById,0.504,0.252,2,../../../packages/trpc/server/routers/viewer/teams/delete.handler.ts:19:15,0.475
_getWhereClauseForFindingUsersByUsername,0.503,0.168,3,../../../packages/lib/server/repository/user.ts:153:38,0.298
Identifier: ZodObject<{ id: ZodString,0.502,0.502,1,../../../packages/app-store/paypal/api/webhook.ts:20:26,0.502
"Identifier: Request<ParamsDictionary,",0.496,0.248,2,src/modules/webhooks/guards/is-user-webhook-guard.ts:14:17,0.367
Identifier: ErrorConstructor,0.495,0.124,4,../../../packages/features/bookings/lib/handleNewBooking.ts:786:10,0.231
Identifier: ({ videoCallUrl?: string ,0.489,0.081,6,src/ee/bookings/2024-08-13/services/output.service.ts:363:21,0.175
Identifier: { select: { id: true; use,0.489,0.489,1,../../../packages/trpc/server/routers/loggedInViewer/updateProfile.handler.ts:237:48,0.489
doesUserIdHaveAccessToBooking,0.488,0.488,1,../../../packages/trpc/server/routers/viewer/teams/roundRobin/roundRobinManualReassign.handler.ts:16:47,0.488
Identifier: RaqbLogicResult,0.487,0.487,1,../../../packages/app-store/routing-forms/lib/processRoute.tsx:60:9,0.487
createMemberships,0.486,0.243,2,../../../node_modules/@calcom/trpc/server/routers/viewer/teams/inviteMember/utils.ts:765:12,0.443
validateCancelBookingSeated,0.485,0.485,1,../../../packages/platform/types/bookings/2024-08-13/inputs/cancel-booking-input.pipe.ts:28:13,0.485
uploadLogo,0.481,0.160,3,../../../packages/trpc/server/routers/viewer/teams/create.handler.ts:111:26,0.277
Identifier: ({ username: string; id: ,0.481,0.160,3,../../../packages/lib/server/repository/profile.ts:522:11,0.276
on,0.477,0.477,1,../../../packages/embeds/embed-core/src/embed.ts:381:8,0.477
Identifier: { operators: Operators & ,0.477,0.477,1,../../../packages/app-store/routing-forms/lib/getQueryBuilderConfig.ts:94:17,0.477
setLastBookingResponse,0.474,0.237,2,../../../packages/platform/atoms/hooks/bookings/useHandleBookEvent.ts:88:29,0.415
Reschedule,0.466,0.233,2,../../../packages/app-store/vital/api/webhook.ts:139:39,0.317
Identifier: { name: string; slug: str,0.465,0.465,1,../../../packages/features/eventtypes/lib/getPublicEvent.ts:532:18,0.465
sendDeclinedEmailsAndSMS,0.465,0.465,1,../../../packages/trpc/server/routers/viewer/bookings/confirm.handler.ts:324:25,0.465
Identifier: ZodObject<{ defaultLabel:,0.459,0.459,1,../../../packages/lib/event-types/transformers/internal-to-api/booking-fields.ts:451:45,0.459
Identifier: { id: number; } | null,0.458,0.229,2,../../../packages/lib/getOrgIdFromMemberOrTeamId.ts:48:9,0.335
getDateSlotRange,0.456,0.456,1,../../../packages/features/schedules/components/Schedule.tsx:302:41,0.456
getRows,0.455,0.152,3,../../../packages/app-store/routing-forms/trpc/report.handler.ts:98:37,0.221
convertToNewDurationType,0.453,0.453,1,../../../packages/features/eventtypes/components/tabs/limits/EventLimitsTab.tsx:300:11,0.453
max,0.453,0.151,3,src/lib/throttler-guard.ts:203:75,0.201
Identifier: () => string,0.451,0.226,2,../../../packages/features/bookings/Booker/components/EventMeta.tsx:216:33,0.427
Identifier: { averageWeightsHosts: { ,0.450,0.225,2,../../../packages/lib/server/getLuckyUser.ts:920:29,0.238
Identifier: (props: { calendar: strin,0.450,0.450,1,../../../packages/emails/src/templates/BrokenIntegrationEmail.tsx:108:19,0.450
getHttpServer,0.449,0.064,7,src/ee/bookings/2024-08-13/controllers/e2e/variable-length-bookings.e2e-spec.ts:151:24,0.155
Identifier: ById_2024_09_04,0.449,0.449,1,../../../packages/platform/types/slots/slots-2024-09-04/inputs/get-slots-input.pipe.ts:52:11,0.449
"Identifier: { ""/*"": string; name: str",0.449,0.449,1,../../../packages/app-store/getNormalizedAppMetadata.ts:13:59,0.449
$isHeadingNode,0.449,0.449,1,../../../packages/ui/components/editor/plugins/ToolbarPlugin.tsx:315:23,0.449
Identifier: { title: string; id: numb,0.447,0.224,2,../../../node_modules/@calcom/trpc/server/routers/viewer/slots/util.ts:862:14,0.251
Identifier: { booking: { status: Book,0.447,0.447,1,../../../packages/trpc/server/routers/loggedInViewer/connectAndJoin.handler.ts:80:69,0.447
Identifier: { metadata: { smartContra,0.447,0.224,2,../../../packages/lib/defaultEvents.ts:156:9,0.334
FindFolders,0.446,0.149,3,../../../packages/app-store/exchangecalendar/lib/CalendarService.ts:180:11,0.257
Identifier: Uint8ArrayConstructor,0.445,0.445,1,../../../packages/lib/hooks/useNotifications.tsx:160:22,0.445
Identifier: { id: string; userId: num,0.443,0.443,1,../../../packages/trpc/server/routers/viewer/webhook/create.handler.ts:72:9,0.443
getUserIdsWhereUserIsOrgAdminOrOwner,0.443,0.443,1,../../../packages/trpc/server/routers/viewer/bookings/get.handler.ts:179:94,0.443
validateById,0.442,0.442,1,../../../packages/platform/types/slots/slots-2024-09-04/inputs/get-slots-input.pipe.ts:29:13,0.442
Identifier: { name: string | null; em,0.440,0.440,1,../../../packages/trpc/server/routers/viewer/organizations/getUser.handler.ts:79:8,0.440
Identifier: { onChange: (date: Dayjs ,0.437,0.109,4,../../../packages/features/calendars/DatePicker.tsx:285:8,0.255
substring,0.436,0.436,1,../../../packages/features/ee/api-keys/lib/findValidApiKey.ts:4:24,0.436
"Identifier: ZodUnion<[ZodString, ZodB",0.435,0.218,2,../../../packages/features/bookings/lib/getBookingResponsesSchema.ts:13:31,0.357
apiGraphBatchCall,0.431,0.108,4,../../../packages/app-store/office365calendar/lib/CalendarService.ts:197:29,0.198
"Identifier: TFunction<string, undefin",0.431,0.215,2,../../../packages/features/bookings/lib/handleNewBooking.ts:1002:16,0.332
Identifier: { name: string | null; em,0.429,0.143,3,../../../packages/features/users/users.repository.ts:14:13,0.291
getEventTypeIdsFromEventTypeIdsFilter,0.428,0.428,1,../../../packages/trpc/server/routers/viewer/bookings/get.handler.ts:177:67,0.428
Identifier: Pick<{ id: number; teamId,0.426,0.213,2,../../../node_modules/@calcom/trpc/server/routers/viewer/teams/inviteMember/utils.ts:561:27,0.352
Identifier: { user: UserWithSelectedC,0.426,0.426,1,../../../packages/features/bookings/lib/handleNewBooking/getEventTypesFromDB.ts:180:11,0.426
Identifier: TProps,0.425,0.213,2,../../../packages/features/form-builder/Components.tsx:117:27,0.237
"Identifier: Header<any, any>",0.425,0.071,6,../../../packages/features/data-table/components/DataTable.tsx:332:21,0.151
isSame,0.424,0.424,1,../../../packages/features/bookings/components/AvailableTimesHeader.tsx:24:36,0.424
