Function Name,Total Self (ms),Avg Self (ms),Call Count,Top Location,Top Self (ms)
Identifier: { value: string; type: Wa,0.282,0.282,1,../../packages/features/watchlist/watchlist.repository.ts:21:13,0.282
Identifier: ZodObject<{ label: ZodOpt,0.282,0.282,1,../../packages/lib/event-types/transformers/internal-to-api/booking-fields.ts:456:39,0.282
expectToBeNavigatingToEmbedTypesDialog,0.282,0.094,3,playwright/embed-code-generator.e2e.ts:36:59,0.197
Identifier: { rescheduleReason: strin,0.281,0.281,1,../../packages/features/bookings/lib/handleNewBooking.ts:1975:8,0.281
Identifier: (props: { calEvent: Calen,0.280,0.280,1,../../packages/emails/src/templates/AttendeeDeclinedEmail.tsx:3:103,0.280
Identifier: Schema$Event | undefined,0.280,0.280,1,../../packages/app-store/googlecalendar/lib/CalendarService.ts:383:11,0.280
Identifier: string | Date,0.280,0.140,2,test/utils/bookingScenario/bookingScenario.ts:453:11,0.154
isRouter,0.280,0.140,2,../../packages/app-store/routing-forms/lib/getSerializableForm.ts:114:11,0.194
"Identifier: { readonly CANCELLED: ""CA",0.279,0.140,2,../../packages/trpc/server/routers/viewer/bookings/confirm.handler.ts:149:51,0.191
Identifier: { disabled: boolean; Lock,0.278,0.070,4,../../packages/features/eventtypes/components/tabs/limits/EventLimitsTab.tsx:734:21,0.147
safeParseAsync,0.277,0.092,3,../../packages/features/bookings/lib/getBookingResponsesSchema.ts:308:28,0.140
"Identifier: (event: Pick<BookerEvent,",0.276,0.276,1,../../packages/features/bookings/Booker/components/hooks/useBookerLayout.ts:16:52,0.276
installStripePersonal,0.276,0.138,2,playwright/integrations-stripe.e2e.ts:146:10,0.255
Identifier: number | true | null,0.276,0.276,1,../../packages/features/bookings/lib/handleNewBooking.ts:1052:26,0.276
Identifier: OrgPageProps & { dehydrat,0.274,0.069,4,app/(booking-page-wrapper)/org/[orgSlug]/[user]/page.tsx:82:8,0.194
setSelectedDates,0.274,0.274,1,../../packages/features/schedules/components/DateOverrideInputDialog.tsx:56:78,0.274
getByRole,0.274,0.137,2,playwright/ab-tests-redirect.e2e.ts:27:20,0.238
Identifier: Session,0.273,0.091,3,pages/api/auth/two-factor/totp/enable.ts:19:7,0.160
"Identifier: ({ children, tooltip, too",0.273,0.273,1,../../packages/ui/components/button/Button.tsx:349:6,0.273
Identifier: false | { id: number; use,0.273,0.091,3,lib/video/[uid]/getServerSideProps.ts:141:22,0.121
Identifier: { name: string; theme: st,0.271,0.136,2,../../packages/features/eventtypes/lib/getPublicEvent.ts:542:10,0.192
handleAccountLookupFieldReason,0.271,0.136,2,../../packages/app-store/salesforce/lib/assignmentReasonHandler.ts:26:37,0.246
useIsAppEnabled,0.271,0.271,1,../../packages/app-store/hitpay/components/EventTypeAppCardInterface.tsx:23:8,0.271
Identifier: ZodObject<{ label: ZodOpt,0.271,0.271,1,../../packages/lib/event-types/transformers/internal-to-api/booking-fields.ts:455:39,0.271
Identifier: BillingPeriod,0.269,0.269,1,../../packages/features/ee/teams/lib/payments.ts:127:8,0.269
Identifier: { en_us: { title: string;,0.269,0.269,1,../../packages/app-store/feishucalendar/lib/BotService.ts:8:6,0.269
"StringLiteral: ""attributeRoutingConfig""",0.269,0.090,3,../../packages/lib/server/getTeamMemberEmailFromCrm.ts:87:18,0.147
getBusyData,0.268,0.089,3,../../packages/app-store/zohocalendar/lib/CalendarService.ts:335:31,0.217
Identifier: ForwardRefExoticComponent,0.267,0.267,1,../../packages/ui/components/filter-select/index.tsx:67:14,0.267
Identifier: ZodObject<{ label: ZodOpt,0.266,0.266,1,../../packages/lib/event-types/transformers/internal-to-api/booking-fields.ts:458:39,0.266
refreshAccessToken,0.266,0.133,2,../../packages/app-store/basecamp3/lib/CalendarService.ts:91:58,0.215
Identifier: { label: string; value: s,0.264,0.264,1,../../packages/app-store/routing-forms/pages/route-builder/[...appPages].tsx:145:8,0.264
Identifier: GetServerSidePropsContext,0.264,0.088,3,lib/team/[slug]/getServerSideProps.tsx:209:36,0.165
getBookerBaseUrlSync,0.263,0.088,3,../../packages/features/eventtypes/lib/getPublicEvent.ts:633:11,0.193
Identifier: BookerEventQuery,0.262,0.131,2,../../packages/features/bookings/Booker/Booker.tsx:427:23,0.186
enable,0.261,0.087,3,components/settings/EnableTwoFactorModal.tsx:131:23,0.177
Identifier: { profile: UserAsPersonal,0.261,0.261,1,../../packages/features/eventtypes/lib/getPublicEvent.ts:306:58,0.261
getDailyTimeline,0.259,0.259,1,../../packages/features/insights/server/events.ts:272:23,0.259
Identifier: ({ ...props }: SingleValu,0.259,0.129,2,../../packages/features/calendars/DestinationCalendarSelector.tsx:183:20,0.170
convertFacetedValuesToMap,0.259,0.129,2,../../packages/features/insights/hooks/useInsightsFacetedUniqueValues.ts:71:15,0.187
Identifier: false,0.259,0.065,4,../../packages/platform/atoms/availability/AvailabilitySettings.tsx:632:43,0.160
Identifier: { name: string | null; em,0.259,0.259,1,../../packages/lib/server/repository/user.ts:274:11,0.259
isBookingReroutable,0.258,0.086,3,components/booking/BookingListItem.tsx:149:35,0.164
Identifier: { createdAt: Date; update,0.258,0.258,1,../../packages/features/auth/lib/next-auth-custom-adapter.ts:64:15,0.258
Identifier: (string[] | { input: { lo,0.258,0.258,1,server/lib/ssr.ts:70:8,0.258
Identifier: EventSchemaUser | null,0.257,0.257,1,components/schemas/EventReservationSchema.tsx:59:21,0.257
Identifier: { name: string; id: numbe,0.257,0.257,1,../../packages/trpc/server/routers/viewer/organizations/getOtherTeam.handler.ts:51:8,0.257
"Identifier: ""sm"" | ""md""",0.257,0.129,2,../../packages/ui/components/form/select/Select.tsx:66:34,0.223
Identifier: { bookerUrl: string; user,0.256,0.256,1,../../packages/features/ee/organizations/pages/settings/other-team-members-view.tsx:38:8,0.256
isPasswordValid,0.256,0.256,1,pages/api/auth/setup.ts:20:39,0.256
createPipedriveEvent,0.255,0.255,1,../../packages/app-store/pipedrive-crm/lib/CrmService.ts:181:38,0.255
Identifier: Omit<{ name: string; them,0.255,0.255,1,../../packages/lib/server/queries/teams/index.ts:354:55,0.255
apiLogin,0.255,0.127,2,playwright/integrations-stripe.e2e.ts:314:10,0.206
Identifier: SingleValueProps<Location,0.254,0.254,1,../../packages/features/form/components/LocationSelect.tsx:109:36,0.254
Identifier: ({ team: { name: string; ,0.253,0.127,2,../../packages/lib/server/repository/workflow.ts:232:20,0.154
getPublicEventSelect,0.253,0.253,1,../../packages/features/eventtypes/lib/getPublicEvent.ts:355:12,0.253
Identifier: UseTRPCMutationResult<{ e,0.252,0.084,3,components/getting-started/steps-views/UserSettings.tsx:116:18,0.157
Identifier: { metadata: { config?: { ,0.251,0.251,1,../../packages/features/bookings/lib/handleNewBooking.ts:161:8,0.251
doWeNeedCalOriginProp,0.250,0.125,2,../../packages/features/embed/lib/EmbedCodes.tsx:48:7,0.143
Identifier: { value: string; label: s,0.250,0.250,1,../../packages/features/ee/organizations/pages/settings/attributes/AttributesForm.tsx:39:6,0.250
Identifier: URLSearchParams,0.249,0.249,1,../../packages/lib/OgImages.tsx:83:8,0.249
Identifier: ZodObject<{ label: ZodOpt,0.249,0.249,1,../../packages/lib/event-types/transformers/internal-to-api/booking-fields.ts:451:45,0.249
Identifier: ZodUnion<[ZodObject<{ lab,0.249,0.249,1,../../packages/features/insights/lib/types.ts:36:43,0.249
Identifier: { type: string; user: { e,0.249,0.249,1,../../packages/core/EventManager.ts:395:13,0.249
Identifier: ZodObject<{ id: ZodNumber,0.249,0.249,1,../../packages/prisma/zod-utils.ts:502:47,0.249
Identifier: { children: ReactNode; in,0.248,0.248,1,../../packages/features/eventtypes/components/tabs/availability/EventAvailabilityTab.tsx:129:23,0.248
Identifier: (eventType: { length: num,0.248,0.248,1,../../packages/trpc/server/routers/viewer/eventTypes/getEventTypesFromGroup.handler.ts:25:49,0.248
withEmbedSsr,0.246,0.123,2,pages/org/[orgSlug]/[user]/[type]/embed.tsx:20:34,0.194
"Identifier: { name: ""name""; type: ""na",0.246,0.082,3,../../packages/lib/event-types/transformers/api-to-internal/booking-fields.ts:107:36,0.140
Identifier: { fontWeight: number; lin,0.246,0.246,1,../../packages/emails/src/templates/OrganizationCreationEmail.tsx:80:11,0.246
Identifier: FC<SkeletonContainer>,0.245,0.082,3,../../packages/features/apps/AdminAppsList.tsx:338:9,0.158
Identifier: ({ profile: UserAsPersona,0.245,0.061,4,server/lib/[user]/getServerSideProps.ts:177:14,0.133
Identifier: { name: string; email: st,0.245,0.245,1,../../packages/features/bookings/lib/handleNewBooking.ts:813:27,0.245
"Identifier: number | IntFilter<""Routi",0.244,0.244,1,../../packages/features/insights/server/routing-events.ts:239:58,0.244
Identifier: BookingInfo,0.244,0.122,2,../../packages/features/ee/workflows/lib/reminders/emailReminderManager.ts:159:23,0.171
Identifier: T,0.244,0.244,1,../../packages/lib/server/getLuckyUser.ts:451:9,0.244
"Identifier: { readonly ROUND_ROBIN: """,0.244,0.244,1,../../packages/features/bookings/lib/handleNewBooking.ts:1490:39,0.244
getText,0.243,0.081,3,../../packages/ui/components/editor/plugins/ToolbarPlugin.tsx:352:48,0.182
toArray,0.243,0.121,2,../../packages/features/form-builder/useShouldBeDisabledDueToPrefill.tsx:40:8,0.213
Identifier: FC<PropsWithChildren<Prop,0.242,0.242,1,../../packages/features/kbar/Kbar.tsx:259:8,0.242
number,0.242,0.081,3,../../packages/app-store/routing-forms/trpc/formMutation.schema.ts:16:10,0.166
useAddAppMutation,0.240,0.120,2,../../packages/app-store/components.tsx:28:8,0.153
Identifier: { new (items: Record<stri,0.239,0.239,1,../../packages/lib/hooks/useCopy.ts:44:9,0.239
Identifier: { Id: string; Email: stri,0.239,0.120,2,../../packages/app-store/salesforce/lib/CrmService.ts:1255:20,0.194
Identifier: ZodArray<ZodObject<{ labe,0.239,0.080,3,../../packages/prisma/zod-utils.ts:136:38,0.149
Identifier: { name: string; type: Att,0.239,0.239,1,../../packages/trpc/server/routers/viewer/attributes/delete.handler.ts:32:9,0.239
"Identifier: ""xs"" | ""xsm"" | ""sm"" | ""md",0.238,0.238,1,../../packages/ui/components/avatar/UserAvatar.tsx:43:24,0.238
setSelectedEmail,0.238,0.079,3,components/booking/BookingListItem.tsx:1179:34,0.132
"Identifier: UseFormReturn<T, any>",0.237,0.237,1,../../packages/ui/components/form/inputs/Form.tsx:19:18,0.237
Identifier: FilterOption | undefined,0.237,0.079,3,../../packages/ui/components/filter-select/index.tsx:56:18,0.195
Identifier: { alby: () => Promise<typ,0.236,0.236,1,../../packages/app-store/index.ts:59:31,0.236
padHoursMinutesWithZeros,0.236,0.236,1,../../packages/platform/atoms/availability/atom-api-transformers/transformAtomScheduleForApi.ts:35:15,0.236
Identifier: { organizationSettings: {,0.235,0.235,1,../../packages/trpc/server/routers/viewer/teams/inviteMember/utils.ts:106:15,0.235
toHaveTimeSlots,0.232,0.046,5,test/lib/getSchedule/futureLimit.timezone.test.ts:1113:50,0.148
Identifier: ErrorProps,0.232,0.116,2,app/global-error.tsx:12:21,0.207
Identifier: { length: number | undefi,0.231,0.231,1,../../packages/platform/atoms/event-types/hooks/useEventTypeForm.ts:338:10,0.231
Identifier: { email: string; } | null,0.230,0.115,2,../../packages/lib/validateUsername.ts:78:22,0.167
useInViewObserver,0.230,0.230,1,../../packages/features/bookings/components/PeopleFilter.tsx:34:31,0.230
Identifier: { fontWeight: number; fon,0.230,0.230,1,../../packages/emails/src/templates/VerifyEmailChangeEmail.tsx:22:9,0.230
Identifier: { name: string; id: numbe,0.227,0.076,3,../../node_modules/@calcom/trpc/server/routers/viewer/availability/util.ts:43:40,0.116
waitForLoadState,0.226,0.113,2,playwright/locale.e2e.ts:312:12,0.224
Identifier: RefObject<HTMLDivElement>,0.226,0.226,1,../../packages/app-store/routing-forms/pages/route-builder/[...appPages].tsx:1060:11,0.226
"Identifier: ZodUnion<[ZodString, ZodB",0.225,0.112,2,../../packages/features/bookings/lib/getBookingResponsesSchema.ts:13:31,0.177
Identifier: IntegrationOAuthCallbackS,0.224,0.075,3,../../packages/app-store/googlecalendar/api/callback.ts:147:8,0.146
getFormattedRecipientTime,0.224,0.224,1,../../packages/emails/templates/attendee-scheduled-email.ts:90:11,0.224
Identifier: { data: JsonValue; bookin,0.223,0.223,1,../../packages/features/ee/payments/pages/payment.tsx:32:54,0.223
Identifier: ZodObject<{ end: ZodOptio,0.223,0.223,1,../../packages/prisma/zod-utils.ts:294:47,0.223
Identifier: { getTitle: (appName: str,0.223,0.223,1,modules/apps/installation/[[...step]]/step-view.tsx:137:8,0.223
"Identifier: ""ban""",0.221,0.221,1,../../packages/features/users/components/UserTable/BulkActions/DeleteBulkUsers.tsx:42:38,0.221
Identifier: { id: number | null; isOr,0.220,0.110,2,../../packages/trpc/server/middlewares/sessionMiddleware.ts:73:58,0.179
setIsInputUsernamePremium,0.220,0.110,2,components/ui/UsernameAvailability/PremiumTextfield.tsx:93:92,0.150
Identifier: ZodObject<{ name: ZodStri,0.220,0.220,1,../../packages/lib/event-types/transformers/internal-to-api/booking-fields.ts:470:41,0.220
Identifier: UserWithSelectedCalendars,0.219,0.219,1,../../packages/features/ee/round-robin/roundRobinManualReassignment.ts:331:7,0.219
resolvedOptions,0.219,0.219,1,../../packages/features/timezone-buddy/components/AvailabilityEditSheet.tsx:150:8,0.219
Identifier: (props: EmbedButtonProps<,0.218,0.218,1,../../packages/features/embed/EventTypeEmbed.tsx:23:13,0.218
Identifier: { currency: string; payme,0.217,0.217,1,modules/bookings/views/bookings-single-view.getServerSideProps.tsx:224:21,0.217
Identifier: dynamicFieldValueOperands,0.217,0.217,1,../../packages/lib/raqb/raqbUtils.ts:182:8,0.217
Identifier: { status: BookingStatus; ,0.216,0.216,1,../../packages/features/bookings/lib/getUserBooking.ts:62:9,0.216
Identifier: { id: string; createdAt: ,0.216,0.216,1,../../packages/lib/server/repository/attributeToUser.ts:45:11,0.216
useRouter,0.214,0.071,3,modules/availability/availability-view.tsx:200:8,0.153
Identifier: { id: number; createdAt: ,0.214,0.107,2,../../packages/features/instant-meeting/handleInstantMeeting.ts:336:20,0.166
Identifier: (base: CSSObjectWithLabel,0.214,0.107,2,../../packages/ui/components/form/timezone-select/TimezoneSelect.tsx:114:15,0.193
Identifier: ZodUnion<[ZodObject<{ tot,0.213,0.213,1,../../packages/prisma/zod-utils.ts:528:57,0.213
Identifier: MutableRefObject<HTMLText,0.213,0.071,3,../../packages/features/ee/workflows/components/WorkflowStepContainer.tsx:193:34,0.144
Identifier: { fontSize: string; fontW,0.212,0.212,1,../../packages/emails/src/templates/MonthlyDigestEmail.tsx:94:13,0.212
Identifier: CredentialFrontendPayload,0.212,0.106,2,../../packages/ui/components/apps/AppCard.tsx:134:41,0.196
"Identifier: ({ title, description, ad",0.211,0.211,1,../../packages/features/eventtypes/components/tabs/advanced/EventAdvancedTab.tsx:549:10,0.211
Identifier: { isConnectedCalendarsPre,0.210,0.042,5,../../packages/platform/atoms/selected-calendars/wrappers/SelectedCalendarsSettingsWebWrapper.tsx:248:11,0.125
salesforceDeleteEvent,0.209,0.070,3,../../packages/app-store/salesforce/lib/CrmService.ts:350:31,0.152
"Identifier: ""#374151""",0.208,0.104,2,../../packages/emails/src/components/ManageLink.tsx:48:23,0.137
"Identifier: <Option, IsMulti extends ",0.208,0.208,1,../../packages/ui/components/form/select/components.tsx:57:13,0.208
Identifier: { id: number; uid: string,0.207,0.104,2,../../packages/features/bookings/lib/handleNewBooking.ts:1855:18,0.150
Identifier: { month_view: BookerLayou,0.207,0.207,1,../../packages/lib/event-types/transformers/internal-to-api/booker-layouts.ts:10:8,0.207
Identifier: { currency: string; descr,0.206,0.206,1,../../packages/features/bookings/lib/handleConfirmation.ts:468:19,0.206
Identifier: JSDOM,0.206,0.206,1,playwright/organization/organization-creation.e2e.ts:34:9,0.206
Identifier: { name: string; theme: st,0.206,0.206,1,../../packages/lib/server/queries/teams/index.ts:366:8,0.206
Identifier: never,0.206,0.206,1,playwright/fixtures/users.ts:812:15,0.206
Identifier: { username: string | null,0.206,0.206,1,../../packages/features/eventtypes/lib/getPublicEvent.ts:486:19,0.206
Identifier: Filters | undefined,0.205,0.103,2,../../packages/lib/event-types/getEventTypesByViewer.ts:216:9,0.183
dnsTable,0.205,0.102,2,../../packages/emails/src/templates/AdminOrganizationNotificationEmail.tsx:114:7,0.158
Identifier: ({ content }: { content: ,0.204,0.204,1,../../packages/features/form-builder/Components.tsx:482:24,0.204
Identifier: { workflow: { time: numbe,0.203,0.203,1,../../packages/features/ee/round-robin/roundRobinManualReassignment.ts:431:10,0.203
usageTrackingExtention,0.203,0.203,1,../../packages/prisma/index.ts:60:13,0.203
Identifier: ZodObject<{ bookingId: Zo,0.203,0.203,1,../../packages/trpc/server/routers/viewer/bookings/confirm.schema.ts:5:35,0.203
Identifier: { id: number; createdAt: ,0.201,0.101,2,../../packages/trpc/server/routers/viewer/teams/createInvite.handler.ts:31:13,0.153
trackEmail,0.201,0.101,2,playwright/organization/organization-invitation.e2e.ts:406:22,0.182
Identifier: Partial<{ name: string | ,0.201,0.101,2,../../packages/features/ee/users/pages/users-edit-view.tsx:65:45,0.148
Identifier: GetStaticPropsContext<TPa,0.201,0.201,1,server/lib/getTranslations.ts:10:26,0.201
Identifier: DateConstructor,0.200,0.050,4,test/utils/bookingScenario/bookingScenario.ts:998:23,0.119
dispatch,0.199,0.199,1,../../packages/features/ee/teams/components/EditMemberSheet.tsx:159:28,0.199
Identifier: GetBatchResult,0.199,0.199,1,../../packages/features/ee/managed-event-types/lib/handleChildrenEventTypes.ts:85:11,0.199
Identifier: { theme: { placeholder: s,0.198,0.198,1,../../packages/ui/components/editor/Editor.tsx:53:6,0.198
Identifier: { attendeeName: string; e,0.198,0.198,1,../../packages/features/bookings/lib/handleNewBooking.ts:933:8,0.198
Identifier: SetAppDataGeneric<ZodObje,0.198,0.099,2,../../packages/app-store/stripepayment/components/EventTypeAppCardInterface.tsx:44:20,0.151
Identifier: { schedule: number | null,0.195,0.195,1,../../packages/lib/event-types/getEventTypeById.ts:166:33,0.195
"StringLiteral: ""PER_MONTH""",0.194,0.194,1,../../packages/core/getBusyTimes.ts:326:20,0.194
Identifier: Schema$Event,0.194,0.097,2,../../packages/app-store/googlecalendar/lib/CalendarService.ts:383:19,0.150
Identifier: ZodObject<{ id: ZodNumber,0.194,0.194,1,../../packages/prisma/zod/platformbilling.ts:15:64,0.194
setIsDownloading,0.194,0.097,2,../../packages/features/insights/filters/Download/RoutingFormResponsesDownload.tsx:58:10,0.165
assertNonEmptyArray,0.193,0.193,1,../../packages/features/bookings/lib/handleNewBooking.ts:704:29,0.193
Identifier: never[],0.193,0.097,2,../../packages/features/bookings/lib/handleNewBooking.ts:303:24,0.138
Identifier: { update: UpdateSession; ,0.193,0.193,1,../../packages/features/insights/filters/OrgTeamsFilter.tsx:45:73,0.193
useHasTeamPlan,0.193,0.096,2,../../packages/features/tips/UpgradeTip.tsx:32:8,0.176
Identifier: keyof IntrinsicElements |,0.193,0.193,1,../../packages/features/ee/common/components/LicenseRequired.tsx:21:8,0.193
Identifier: { location: string; userF,0.193,0.193,1,../../packages/features/webhooks/lib/scheduleTrigger.ts:255:11,0.193
Identifier: AppGetServerSideProps,0.193,0.193,1,lib/apps/routing-forms/[...pages]/getServerSideProps.ts:30:8,0.193
Identifier: (id: number) => Promise<P,0.191,0.191,1,../../packages/core/getUserAvailability.ts:148:50,0.191
Identifier: LexicalNode | null | unde,0.190,0.095,2,../../packages/ui/components/editor/nodes/VariableNode.ts:52:9,0.179
Identifier: { keys: JsonValue; create,0.190,0.063,3,../../packages/trpc/server/routers/viewer/apps/checkGlobalKeys.handler.ts:20:12,0.090
"Identifier: { alby: { ""/*"": string; n",0.188,0.188,1,../../packages/app-store/appStoreMetaData.ts:6:34,0.188
getRecurringFreq,0.188,0.094,2,../../packages/lib/recurringStrings.ts:26:31,0.100
mockFindFirstEventType,0.188,0.188,1,test/lib/handleChildrenEventTypes.test.ts:118:10,0.188
"Identifier: { readonly handle: ""@calc",0.188,0.188,1,../../packages/lib/next-seo.config.ts:34:18,0.188
Identifier: { margin: string; maxWidt,0.188,0.188,1,../../packages/emails/src/components/EmailBodyLogo.tsx:16:11,0.188
"Identifier: ""numeric""",0.187,0.187,1,../../packages/trpc/server/routers/viewer/slots/util.ts:592:53,0.187
Number,0.187,0.187,1,../../packages/app-store/office365calendar/lib/CalendarService.ts:384:32,0.187
_request,0.186,0.186,1,../../packages/lib/CloseCom.ts:451:18,0.186
createZohoEvent,0.186,0.062,3,../../packages/app-store/zohocrm/lib/CrmService.ts:259:31,0.136
Identifier: { email: string; name: st,0.186,0.186,1,../../packages/features/instant-meeting/handleInstantMeeting.ts:203:8,0.186
Identifier: SchedulingType | null,0.186,0.186,1,../../packages/features/eventtypes/components/tabs/assignment/EventTeamAssignmentTab.tsx:565:15,0.186
Identifier: { organizationId: number;,0.185,0.093,2,../../packages/trpc/server/routers/viewer/organizations/create.handler.ts:268:14,0.112
Identifier: { username: string; name:,0.185,0.185,1,lib/team/[slug]/[type]/getServerSideProps.tsx:102:15,0.185
Identifier: Omit<{ message: string; m,0.185,0.185,1,../../packages/features/bookings/lib/create-instant-booking.ts:14:9,0.185
Identifier: { team: { slug: string | ,0.184,0.092,2,lib/reschedule/[uid]/getServerSideProps.ts:135:25,0.146
getTeamOrThrowError,0.182,0.061,3,playwright/lib/orgMigration.ts:46:21,0.081
getTranslate,0.181,0.045,4,app/(use-page-wrapper)/settings/(settings-layout)/teams/[id]/profile/page.tsx:13:12,0.072
useCompatSearchParams,0.181,0.090,2,../../packages/ui/components/form/wizard/WizardForm.tsx:35:8,0.144
Identifier: SafeParseReturnType<{ ste,0.180,0.180,1,modules/getting-started/[[...step]]/onboarding-view.tsx:100:22,0.180
Identifier: EventTypeCreateInput,0.180,0.180,1,../../packages/trpc/server/routers/viewer/eventTypes/create.handler.ts:74:6,0.180
Identifier: WebhookFormSubmitData,0.179,0.089,2,../../packages/features/eventtypes/components/tabs/instant/InstantEventController.tsx:435:36,0.172
Identifier: { alreadyInstalled: boole,0.178,0.178,1,lib/apps/installation/[[...step]]/getServerSideProps.ts:315:13,0.178
updateAttendees,0.178,0.089,2,../../packages/features/handleMarkNoShow.ts:24:26,0.147
"Identifier: { readonly CAL: ""CAL""; re",0.178,0.089,2,../../packages/features/auth/lib/next-auth-options.ts:414:13,0.161
sendBrokenIntegrationEmail,0.177,0.177,1,../../packages/core/videoClient.ts:141:14,0.177
renderDefaultIconByVariant,0.177,0.177,1,../../packages/ui/components/top-banner/TopBanner.tsx:39:8,0.177
withRoleCanCreateEntity,0.175,0.175,1,../../packages/lib/entityPermissionUtils.ts:112:11,0.175
Identifier: { team: null; type: strin,0.175,0.175,1,../../packages/app-store/routing-forms/trpc/getIncompleteBookingSettings.handler.ts:92:11,0.175
"Identifier: (_: typeof ErrorWithCode,",0.175,0.175,1,../../packages/lib/errors.ts:12:38,0.175
bookOptinEvent,0.175,0.088,2,playwright/webhook.e2e.ts:257:10,0.160
"Identifier: ""hidden"" | ""h-3 w-3"" | ""h",0.175,0.175,1,../../packages/ui/components/avatar/UserAvatar.tsx:43:8,0.175
Identifier: { metadata: { requestedSl,0.175,0.087,2,lib/signup/getServerSideProps.tsx:149:25,0.135
hasFilter,0.175,0.175,1,../../packages/lib/event-types/getEventTypesByViewer.ts:216:9,0.175
transfromAtomOverrideForApi,0.174,0.174,1,../../packages/platform/atoms/availability/atom-api-transformers/transformAtomScheduleForApi.ts:15:52,0.174
parseIpFromHeaders,0.173,0.173,1,../../packages/lib/getIP.ts:22:9,0.173
Identifier: { averageWeightsHosts: { ,0.172,0.086,2,../../packages/lib/server/getLuckyUser.ts:920:29,0.093
moveWorkflow,0.171,0.171,1,../../packages/features/ee/workflows/components/WorkflowListPage.tsx:114:48,0.171
isPagePathRequest,0.171,0.057,3,lib/csp.ts:74:53,0.088
Identifier: { fields: { [k: string]: ,0.170,0.170,1,../../packages/lib/raqb/raqbUtils.ts:322:9,0.170
Identifier: DateRangeFilterValue,0.169,0.169,1,../../packages/features/data-table/lib/utils.ts:126:9,0.169
Identifier: { fontWeight: number; lin,0.168,0.168,1,../../packages/emails/src/templates/DisabledAppEmail.tsx:25:13,0.168
Identifier: Props,0.168,0.084,2,server/lib/[user]/[type]/getServerSideProps.ts:63:29,0.156
Identifier: { [x: string]: { string_c,0.167,0.167,1,../../packages/features/data-table/lib/server.ts:68:15,0.167
regex,0.167,0.167,1,components/setup/AdminUser.tsx:43:48,0.167
Identifier: { id: number; name: strin,0.167,0.083,2,../../packages/trpc/server/routers/viewer/availability/schedule/getScheduleByUserId.handler.ts:39:11,0.097
isAcceptedCurrencyCode,0.167,0.167,1,../../packages/app-store/mock-payment-app/components/EventTypeAppCardInterface.tsx:37:56,0.167
Identifier: typeof $Enums,0.166,0.083,2,../../node_modules/.prisma/client/index.d.ts:768:37,0.156
Identifier: { user: { name: string | ,0.166,0.166,1,../../packages/trpc/server/routers/viewer/availability/team/listTeamAvailability.handler.ts:75:27,0.166
Identifier: { user: { theme: string |,0.165,0.165,1,../../packages/app-store/routing-forms/trpc/getResponseWithFormFields.handler.ts:87:8,0.165
Identifier: ErrorCode,0.165,0.165,1,../../packages/lib/errors.ts:15:16,0.165
Identifier: { busy: EventBusyDetails[,0.165,0.165,1,../../packages/core/getUserAvailability.ts:587:9,0.165
Identifier: { name: string; theme: st,0.165,0.165,1,../../packages/lib/server/repository/organization.ts:265:11,0.165
"Identifier: typeof import(""/home/ssal",0.164,0.082,2,../../node_modules/next/dist/pages/_error.d.ts:12:43,0.133
getCheckoutSession,0.163,0.163,1,../../packages/trpc/server/routers/publicViewer/stripeCheckoutSession.handler.ts:9:44,0.163
Identifier: { attendeeName: string | ,0.162,0.162,1,modules/bookings/views/bookings-single-view.tsx:220:8,0.162
Identifier: SaveResult,0.161,0.161,1,../../packages/app-store/salesforce/lib/CrmService.ts:271:11,0.161
Identifier: { skipContactOwner?: bool,0.160,0.053,3,../../packages/lib/server/getTeamMemberEmailFromCrm.ts:92:9,0.057
"Identifier: Omit<App, ""dirName""> & { ",0.160,0.160,1,../../packages/app-store/getNormalizedAppMetadata.ts:17:8,0.160
Identifier: { title: string; descript,0.159,0.159,1,../../packages/features/webhooks/lib/sendPayload.ts:132:8,0.159
Identifier: UseFormReturn<{ password:,0.159,0.080,2,components/setup/AdminUser.tsx:140:21,0.136
"Identifier: ""_blank""",0.159,0.159,1,../../packages/app-store/paypal/pages/setup/index.tsx:118:21,0.159
Identifier: { path: string[]; equals:,0.158,0.158,1,../../packages/features/ee/organizations/lib/orgDomains.ts:130:32,0.158
Identifier: { connectedCalendars: ({ ,0.158,0.079,2,../../packages/lib/getConnectedDestinationCalendars.ts:245:27,0.080
Identifier: { responses: CalEventResp,0.158,0.158,1,../../packages/features/bookings/lib/handleNewBooking.ts:1884:12,0.158
Identifier: { metadata: { requestedSl,0.158,0.158,1,../../packages/features/ee/organizations/pages/settings/privacy.tsx:24:18,0.158
Identifier: SerializableForm<{ user: ,0.157,0.157,1,../../packages/lib/server/getRoutedUrl.ts:140:16,0.157
Identifier: { user: { name: string | ,0.156,0.156,1,../../packages/trpc/server/routers/viewer/availability/team/listTeamAvailability.handler.ts:244:21,0.156
getTabs,0.154,0.154,1,app/(use-page-wrapper)/settings/(settings-layout)/SettingsLayoutAppDirClient.tsx:180:26,0.154
Identifier: { fontWeight: number; },0.153,0.153,1,../../packages/emails/src/templates/VerifyEmailByCode.tsx:22:9,0.153
search,0.152,0.152,1,lib/withEmbedSsr.tsx:10:9,0.152
replaceState,0.151,0.151,1,../../packages/features/bookings/Booker/utils/query-param.ts:33:23,0.151
